center_mb	gc_percent	unique_tss	wolf_snp_count	dog_snp_count	campbell_pedigree	wolf_ld	dog_ld
27.250224	38.98296875	0	1192.0	935.0	1.723647937590944e-09	1.1265194480751806e-08	9.907848867497514e-09
27.350224	37.739046875	2	1020.0	785.0	1.7236479375912218e-09	1.0737687975027055e-08	8.432630168545564e-09
27.450224	38.649796875	0	1247.0	824.0	1.7236479375912218e-09	1.0098826332341492e-08	1.0379855084064749e-08
27.550224	38.947515625	1	1285.0	898.0	1.723647937590944e-09	1.64215348552349e-08	8.268034885869635e-09
27.650224	42.287234375	6	1179.0	1000.0	1.7236479375912218e-09	2.2136321613400733e-08	1.728683104902068e-08
27.750224	35.543203125	2	990.0	822.0	1.0211809449151288e-08	3.9358227285446466e-09	2.413098923741419e-09
27.850224	37.542921875	0	1092.0	666.0	1.961909592823774e-08	6.5447000240714814e-09	6.158871238222952e-09
27.950224	41.11690693731671	7	974.0	567.0	7.594840144319604e-08	1.2153699365488047e-08	1.3592614680293657e-08
28.050224	36.561125	0	745.0	269.0	1.129734435571822e-08	1.6396242541927286e-09	1.7393120057587753e-09
28.150224	35.08811864562868	8	794.0	462.0	1.9912743991095383e-08	3.804270072531036e-09	2.404335680910308e-09
28.250224	36.58883481704322	1	781.0	568.0	2.452043390466646e-08	4.992955860765869e-09	3.94298308179386e-09
28.350224	36.523890625	1	939.0	704.0	1.9182245115753614e-09	5.122834547602873e-09	3.391728971238739e-09
28.450224	36.7536875	1	1023.0	663.0	1.918224511575084e-09	5.5344997720430115e-09	2.7209485790155584e-09
28.550224	36.46608675805522	1	839.0	663.0	1.9182245115753614e-09	6.451887960030045e-09	6.796728492879101e-09
28.650224	38.5909560546875	3	789.0	563.0	1.918224511575084e-09	7.859358777361214e-09	7.576413269800574e-09
28.750224	39.2348076171875	1	740.0	563.0	1.4624632533243031e-08	8.426780893606157e-09	6.0777444723111865e-09
28.850224	38.80404137712183	3	1143.0	788.0	2.182940760370622e-08	5.650061246002535e-09	3.2679385983144795e-09
28.950224	39.399998046875	0	942.0	723.0	1.0350901910781141e-08	5.2248806505156285e-09	4.0359226958563974e-09
29.050224	39.670874883538	3	835.0	582.0	1.0350901910781419e-08	4.643595576616644e-09	2.73205100407542e-09
29.150224	39.07659862967053	3	975.0	489.0	1.0350901910781141e-08	6.276243516168956e-09	5.150320453187474e-09
29.250224	38.7066318359375	0	899.0	524.0	5.3055995787634756e-09	9.195312356067853e-09	5.5272414464827e-09
29.350224	38.0125224609375	4	729.0	461.0	4.078224860294966e-09	6.691801882835469e-09	4.254122934803373e-09
29.450224	40.723292057489154	1	964.0	764.0	4.078224860294966e-09	1.6474544519189395e-08	7.824574668347794e-09
29.550224	39.0664072265625	3	1447.0	1028.0	1.9936355855399712e-08	1.431363446445566e-08	6.205877770213697e-09
29.650224	39.4990674143527	3	1254.0	913.0	3.476614657871358e-08	1.1962394671450882e-08	3.867672238309916e-09
29.750224	38.10649609375	2	1234.0	914.0	1.8269109075255418e-08	2.271459859276903e-08	1.5578186603326383e-08
29.850224	38.819708984375	0	1099.0	795.0	1.8269109075255696e-08	1.3098420240424958e-08	5.791883040104362e-09
29.950224	40.7286318359375	2	1093.0	991.0	4.324402991576493e-09	2.1099854546979824e-08	1.1205257990360151e-08
30.050224	39.24511328125	0	1160.0	889.0	4.078623786373248e-09	1.7689158526928984e-08	1.4319627443571958e-08
30.150224	40.899318359375	0	994.0	677.0	4.078623786373248e-09	1.3962820527982367e-08	8.550915345116872e-09
30.250224	40.04487636901285	2	979.0	846.0	4.065808857268982e-09	1.6334494025687652e-08	7.359953551715759e-09
30.350224	40.5766865234375	2	1009.0	740.0	4.0503703103847435e-09	1.1876629994841403e-08	9.386768644004118e-09
30.450224	40.527649318650596	2	1073.0	890.0	4.0503703103847435e-09	1.909129843021162e-08	1.896978902234281e-08
30.550224	40.252697265625	0	1401.0	1013.0	4.0503703103847435e-09	1.2986046314667488e-08	7.530679225620507e-09
30.650224	39.259128370753906	1	953.0	710.0	4.0503703103847435e-09	1.5919198039288097e-08	1.1194756461389843e-08
30.750224	41.22082954875	5	1049.0	915.0	2.886451123664424e-08	2.083931212986445e-08	1.3406080124523655e-08
30.850224	39.579169921875	3	1076.0	833.0	4.047338463564754e-09	1.7835713410169206e-08	1.390858746796897e-08
30.950224	39.39960535174251	0	1032.0	879.0	4.047338463565031e-09	1.726055460621101e-08	6.135458222974177e-09
31.050224	38.57589975237411	3	1079.0	713.0	2.9207568086715984e-08	1.0961953026100146e-08	6.678294215515523e-09
31.150224	37.61306313554067	1	776.0	542.0	9.608997184164803e-09	8.463320227031224e-09	5.595806017796301e-09
31.250224	39.91935394024412	4	1091.0	792.0	9.608997184164803e-09	1.1201607866247465e-08	7.0242085151359105e-09
31.350224	40.39953230316689	5	860.0	754.0	5.871645117218632e-08	8.374963098929377e-09	5.909087963892057e-09
31.450224	37.5994921875	1	960.0	784.0	1.1211643936981097e-08	1.0241539448533898e-08	1.2514964546068986e-08
31.550224	40.406906102300994	3	1001.0	605.0	1.3421688708466218e-08	1.365881075971298e-08	1.531800437734765e-08
31.650224	39.6608115234375	2	908.0	643.0	2.5723724648026024e-08	1.506065046694538e-08	9.544582913905697e-09
31.750224	37.961578125	0	931.0	619.0	1.3917995096325575e-08	1.0557570381547476e-08	5.286765539291027e-09
31.850224	36.52463142887721	0	843.0	487.0	2.3588708358024402e-08	1.1795887663378912e-08	7.358298990565726e-09
31.950224	36.43283987143359	0	947.0	670.0	5.995373980578201e-09	1.395792617639502e-08	6.3127863016404494e-09
32.050224	35.708593894145594	1	859.0	578.0	1.248720425432781e-08	9.219973233797196e-09	2.201985623842828e-09
32.150224	35.24750390625	0	904.0	637.0	1.3732586424981263e-08	8.302222087977484e-09	2.6676759283747463e-09
32.250224	35.233546207851454	0	1312.0	1050.0	1.786916659151927e-09	1.0444562575472328e-08	6.4378955759034075e-09
32.350224	34.149888671875	0	1123.0	828.0	1.7869166591516494e-09	1.0050539001177361e-08	4.921084579667112e-09
32.450224	33.6543603515625	0	1127.0	818.0	1.786916659151927e-09	9.704804620147556e-09	5.066770759438455e-09
32.550224	34.17144921875	1	846.0	598.0	1.7869166591516494e-09	7.036748251537661e-09	4.40802510322802e-09
32.650224	33.020560546875	1	942.0	685.0	1.786916659151927e-09	5.065002146961706e-09	2.534784104360199e-09
32.750224	35.5258583984375	0	1433.0	1237.0	1.7869166591516494e-09	6.110746084377894e-09	4.108256320535242e-09
32.850224	34.827054688061416	0	1361.0	1148.0	1.786916659151927e-09	8.755148075710873e-09	7.2213617509714336e-09
32.950224	34.2785322265625	0	765.0	552.0	1.786916659151927e-09	4.469088539361121e-09	2.6819117802126536e-09
33.050224	35.08776953125	0	1115.0	966.0	1.7869166591516494e-09	6.727802681710804e-09	4.279046858804702e-09
33.150224	33.76548046875	0	1205.0	796.0	1.786916659151927e-09	4.42792099388023e-09	2.4175647097557375e-09
33.250224	33.4389296875	1	1020.0	657.0	1.7869166591516494e-09	6.876530123728908e-09	5.986127308217626e-09
33.350224	34.49342678168024	0	799.0	689.0	1.786916659151927e-09	8.498406372101641e-09	5.1527670181120146e-09
33.450224	33.70194064009495	0	1096.0	853.0	1.7869166591516494e-09	6.853200800922554e-09	3.5776875111462326e-09
33.550224	33.97193339656947	0	1375.0	942.0	2.722618985807612e-09	8.561023420540215e-09	2.536256035604867e-09
33.650224	35.254330415401256	0	1322.0	888.0	7.611756840026907e-09	1.1638105093040862e-08	8.662976456158267e-09
33.750224	34.8598046875	3	1074.0	731.0	7.611756840026629e-09	9.114473642320986e-09	5.306292493115206e-09
33.850224	34.618333984375	3	962.0	745.0	7.611756840026907e-09	9.17882570317663e-09	5.26668179212042e-09
33.950224	37.498400548142996	4	1166.0	872.0	3.798111047154107e-09	1.2879432429726e-08	1.106181750311963e-08
34.050224	36.0882001953125	0	782.0	499.0	3.377618798222348e-09	4.5259371242367676e-09	2.9406526842146173e-09
34.150224	37.9492119140625	0	1068.0	661.0	3.377618798222348e-09	8.68637765867708e-09	3.613399368956882e-09
34.250224	36.422560546875	0	1044.0	794.0	3.3776187982226256e-09	6.953832036321606e-09	1.4047832110100632e-09
34.350224	39.14366796875	0	907.0	668.0	3.377618798222348e-09	7.189204483509237e-09	5.543702239058368e-09
34.450224	37.6938662109375	1	895.0	639.0	3.377618798222348e-09	9.830890339657117e-09	7.670222339868638e-09
34.550224	39.123659549120234	3	898.0	715.0	3.3776187982226256e-09	1.7192498003218427e-08	1.0449401860627982e-08
34.650224	37.257320060237284	2	839.0	683.0	3.0290531539825526e-09	9.157708520903807e-09	2.674922618777775e-09
34.750224	39.5674873046875	0	715.0	576.0	2.748563837582929e-09	4.133731406289476e-09	2.059934985544354e-09
34.850224	38.9165625	2	955.0	710.0	2.7485638375832066e-09	6.1734568099008905e-09	2.886852189629141e-09
34.950224	40.4577529296875	3	1061.0	741.0	2.7485638375832066e-09	1.5292621490483605e-08	8.21485868359395e-09
35.050224	39.41426618096416	2	1170.0	852.0	2.748563837582929e-09	8.776915513113992e-09	4.008599689597769e-09
35.150224	39.5295419921875	1	1063.0	783.0	2.7485638375832066e-09	1.7933068616641234e-08	5.837195570591314e-09
35.250224	38.5309606776629	2	1028.0	784.0	4.463040935909268e-08	1.3121820199994415e-08	6.091009051553409e-09
35.350224	37.88998083627352	7	796.0	613.0	1.512134812106658e-08	7.469871376981629e-09	3.0721729489516237e-09
35.450224	39.5215302734375	4	613.0	512.0	4.6481235432602186e-09	5.090003827001865e-09	4.7619528718534366e-09
35.550224	39.20811919261678	2	962.0	800.0	4.6481235432604965e-09	1.8917932954942707e-08	1.2000504888350083e-08
35.650224	40.547379401408456	10	1055.0	889.0	4.6481235432604965e-09	1.8160271049119658e-08	1.1535030640302258e-08
35.750224	40.20587154292865	5	1055.0	760.0	4.6481235432602186e-09	1.8873557543490626e-08	1.1190573630863176e-08
35.850224	37.44263671875	0	977.0	797.0	4.6481235432604965e-09	1.304340941392701e-08	2.5037945127370787e-09
35.950224	36.12471806502782	1	836.0	603.0	6.279944299072971e-09	9.994291572569259e-09	4.210713450957248e-09
36.050224	35.97812109375	2	1040.0	786.0	6.604414760337518e-09	1.4024666564365074e-08	6.7554033658936976e-09
36.150224	36.05346875	0	990.0	772.0	6.604414760337518e-09	1.2058360176547268e-08	3.990107036775936e-09
36.250224	38.5140390625	0	1214.0	955.0	7.219501950517237e-09	1.3798755396867702e-08	4.973275160233271e-09
36.350224	37.868271484375	0	1067.0	742.0	1.2005127642766844e-08	9.849187684808358e-09	4.760238072016309e-09
36.450224	37.7525703125	0	1221.0	925.0	1.1420217721548332e-08	1.2117948759415852e-08	1.0181855036234532e-08
36.550224	37.730826171875	0	1355.0	983.0	4.86617969304437e-10	1.0822616632907844e-08	5.256573308801971e-09
36.650224	37.26644140625	0	915.0	656.0	4.86617969304437e-10	1.2252995835377867e-08	5.301156715865896e-09
36.750224	37.08672265625	2	942.0	713.0	4.86617969304437e-10	5.196509485455025e-09	2.87321867106477e-09
36.850224	37.7200703125	0	1340.0	1093.0	4.86617969304437e-10	6.091789598873243e-09	4.044589765509754e-09
36.950224	36.24910725853121	4	1073.0	755.0	4.86617969304437e-10	1.113285317588919e-08	8.702361167365614e-09
37.050224	38.023924609375	3	968.0	742.0	4.86617969304437e-10	8.852213662817743e-09	7.526299506977196e-09
37.150224	35.21716014834261	5	979.0	673.0	4.86617969304437e-10	6.067291689937915e-09	6.267324877634872e-09
37.250224	37.127716796875	5	1008.0	676.0	4.86617969304437e-10	1.0114851662664238e-08	8.619204658738555e-09
37.350224	35.73777734375	0	1024.0	677.0	4.866179693047146e-10	7.016639913015599e-09	5.007897226456393e-09
37.450224	36.000047590954914	0	1066.0	755.0	4.86617969304437e-10	8.510180586577265e-09	5.439506743381284e-09
37.550224	37.690728515625	0	1107.0	857.0	4.86617969304437e-10	1.4225091399155398e-08	5.886362399823985e-09
37.650224	37.5543447244423	1	969.0	714.0	4.86617969304437e-10	1.7970597704464742e-08	1.2836236992048167e-08
37.750224	36.8248242340237	2	1086.0	858.0	4.86617969304437e-10	1.3196620618530775e-08	8.100021451744043e-09
37.850224	35.917228515625	0	1224.0	879.0	4.86617969304437e-10	7.664070454169725e-09	7.917984345623962e-09
37.950224	38.478314453125	0	1059.0	758.0	4.86617969304437e-10	1.3583254405276079e-08	9.32859888171711e-09
38.050224	36.30633984375	0	935.0	717.0	4.86617969304437e-10	5.6295307755172e-09	4.939656960298855e-09
38.150224	37.4362109375	0	1152.0	829.0	4.86617969304437e-10	1.0720970763066218e-08	1.2381283058588433e-08
38.250224	36.12233064216449	2	1065.0	792.0	4.866179693047146e-10	6.9571821033342914e-09	7.721585218143368e-09
38.350224	33.24827734375	0	840.0	592.0	4.86617969304437e-10	2.396674199158788e-09	7.743001625515333e-10
38.450224	36.81274609375	5	1089.0	733.0	4.86617969304437e-10	1.6331416612596627e-08	4.54746667028827e-09
38.550224	40.569901820295044	0	1302.0	917.0	7.723649187103276e-09	2.181432519122617e-08	1.0525774988082715e-08
38.650224	38.43798046875	2	1192.0	738.0	1.782071102046451e-08	1.3447761243383094e-08	4.1133627924117015e-09
38.750224	37.387525390625	1	1010.0	620.0	4.861737791281296e-10	9.971714896532257e-09	3.5012618358370993e-09
38.850224	38.782501953125	0	1377.0	782.0	1.693594021814876e-08	1.279179642553474e-08	4.129879342215647e-09
38.950224	38.444509765625	0	1294.0	746.0	8.608026649562229e-09	7.946479461801714e-09	5.5021615954686794e-09
39.050224	38.363056640625	0	1118.0	598.0	2.4789588721440824e-08	1.2556389886184127e-08	4.230055414679024e-09
39.150224	40.526544921875	0	941.0	513.0	3.471120923530163e-08	9.23678030087638e-09	4.305854216087868e-09
39.250224	40.85204909752155	3	981.0	717.0	1.7777916879442858e-08	1.6737160030242393e-08	6.2585805483778015e-09
39.350224	41.310238305020285	0	972.0	729.0	6.930866225360322e-09	9.82344531233914e-09	6.484090079240113e-09
39.450224	42.7797392721316	2	1136.0	819.0	5.616430132106553e-09	1.6737982155218266e-08	1.1493509611672504e-08
39.550224	39.01833848920149	2	960.0	681.0	5.616430132107108e-09	6.427974476013732e-09	3.2614753029103216e-09
39.650224	40.6596015625	2	953.0	608.0	3.0192570105438965e-08	9.47513745083728e-09	5.904955127762901e-09
39.750224	39.14557224179802	0	1016.0	747.0	1.1777882520525029e-09	4.104725905424433e-09	5.013559514781552e-09
39.850224	41.09820422088832	1	857.0	557.0	2.505768854894175e-08	7.281869834657173e-09	5.068990081792956e-09
39.950224	40.847228515625	1	875.0	689.0	4.861749019408057e-10	8.357426148954961e-09	7.386170695494187e-09
40.050224	41.112234375	1	839.0	634.0	4.687893540996635e-09	3.95132032034895e-09	5.343209496079804e-09
40.150224	36.069560983074076	2	862.0	616.0	1.7702805260703113e-08	8.639353203760969e-09	3.608606602156783e-09
40.250224	43.89500071307333	1	1031.0	804.0	2.6666346157168674e-08	1.3268341303977471e-08	1.1300872163602649e-08
40.350224	39.3231917804981	2	870.0	548.0	2.9168744881623022e-08	7.3529497391611185e-09	3.838314662705233e-09
40.450224	39.4745703125	8	967.0	634.0	1.0587251344553183e-08	1.1437041296236682e-08	5.544509076698678e-09
40.550224	39.99810528234359	1	1142.0	1060.0	1.058725134455374e-08	6.511357932092454e-09	2.5861776912694535e-09
40.650224	43.76178140562749	4	1173.0	887.0	2.3886521243249303e-09	1.2069271282989513e-08	5.569772901389825e-09
40.750224	42.96955152011547	6	1174.0	839.0	4.862247814252374e-10	1.7379601343792127e-08	5.539759153922464e-09
40.850224	42.524623046875	2	1245.0	1016.0	4.862247814257925e-10	1.0656172753157334e-08	7.0643728808289505e-09
40.950224	41.222859375	1	1192.0	852.0	4.862247814252374e-10	1.7023360843855805e-08	9.216124366657196e-09
41.050224	41.4449107497505	1	1144.0	948.0	2.5056691217425488e-08	1.038676118869708e-08	1.0152123952106296e-08
41.150224	40.5351875	2	1057.0	839.0	1.8766777212664288e-09	8.109765301656524e-09	8.788416409756805e-09
41.250224	40.8800390625	0	898.0	704.0	6.461768255169309e-09	1.0322273286166305e-08	6.6500034503536034e-09
41.350224	40.97871491542431	1	930.0	721.0	6.461768255169309e-09	8.577740363067687e-09	4.5894737046514585e-09
41.450224	40.889650390625	1	880.0	633.0	3.315811850322537e-08	6.760684574854681e-09	4.7703006107763235e-09
41.550224	43.11815234375	0	1246.0	829.0	3.699936358075473e-08	2.0008365985639265e-08	4.217206484250502e-09
41.650224	41.321552734375	3	1035.0	688.0	2.5481766876746527e-08	1.7004413272697083e-08	8.024722788429472e-09
41.750224	41.98310087751778	5	924.0	654.0	1.9799380624001552e-08	7.834623266337327e-09	4.341113051805068e-09
41.850224	38.93801522382973	3	915.0	612.0	6.935586971303365e-09	8.816029703838102e-09	7.10921761334471e-09
41.950224	39.72994402281746	0	855.0	490.0	6.93558697130281e-09	9.611536402637234e-09	4.054471832416473e-09
42.050224	38.70146875	2	780.0	451.0	6.935586971303365e-09	1.1998724831213669e-08	5.683631751052243e-09
42.150224	38.156900390625	0	856.0	611.0	1.7950295115853887e-09	7.323487197309908e-09	9.14839172318882e-09
42.250224	36.851751953125	1	800.0	523.0	4.861886076695798e-10	3.997482719319545e-09	3.5703960238792075e-09
42.350224	39.7938767444462	0	867.0	565.0	3.6878944319262975e-09	5.5265096304968344e-09	2.9580213924873535e-09
42.450224	37.5770830078125	0	885.0	599.0	2.1856116184362228e-08	8.299483082174209e-09	3.385386842518767e-09
42.550224	36.59652734375	0	759.0	531.0	4.862659933657642e-10	5.5649533006163485e-09	1.3688050645499494e-09
42.650224	36.0957392578125	0	752.0	496.0	4.862659933652091e-10	5.4546790636939016e-09	1.0262743057837254e-09
42.750224	35.736966796875	0	841.0	560.0	4.862659933657642e-10	5.279684741237856e-09	2.273663051032271e-09
42.850224	36.8041201171875	2	896.0	602.0	4.862659933657642e-10	4.676966831643758e-09	5.0086054388431835e-09
42.950224	37.00701559349799	3	1216.0	916.0	4.862659933652091e-10	1.629831718246544e-08	8.98528662030218e-09
43.050224	36.4922373046875	0	1070.0	659.0	4.541025031228884e-09	7.358968210993133e-09	3.0478314090809367e-09
43.150224	36.705566802365716	4	820.0	600.0	9.51148253990397e-09	8.456577523330289e-09	6.88208564797288e-09
43.250224	37.578233239194496	6	801.0	587.0	9.511482539903416e-09	6.318009449718387e-09	6.410071276121143e-09
43.350224	37.0638935546875	0	991.0	755.0	1.2069226057638272e-08	7.90851382367619e-09	9.007033353830019e-09
43.450224	35.5943388671875	1	1032.0	788.0	1.5158311047240304e-08	7.461866283635654e-09	5.891572656557264e-09
43.550224	34.53332421875	0	1122.0	741.0	1.276387677495161e-09	6.768337478512687e-09	3.531934658005942e-09
43.650224	34.875001953125	0	1372.0	1117.0	4.86299875919749e-10	6.738118283277638e-09	2.584847959197778e-09
43.750224	35.3024609375	0	1228.0	1111.0	4.862998759191938e-10	1.1111010607977035e-08	6.5440070332722924e-09
43.850224	35.705234375	0	1087.0	1150.0	4.86299875919749e-10	5.553711444941101e-09	3.3197952044689005e-09
43.950224	34.78555201580847	1	861.0	870.0	4.86299875919749e-10	8.138886769561426e-09	4.684964244704992e-09
44.050224	37.1504912109375	2	828.0	704.0	4.862998759191938e-10	5.66974353221783e-09	3.798649194883264e-09
44.150224	37.1218916015625	1	1088.0	828.0	4.86299875919749e-10	1.035197654077058e-08	2.7812162853102506e-09
44.250224	39.22760598996518	0	1060.0	803.0	2.505722207251815e-08	1.1141255294813135e-08	2.801702588474675e-09
44.350224	40.92435274041559	2	1066.0	737.0	2.5056869873619216e-08	1.1882579874989974e-08	2.9296842250847722e-09
44.450224	39.298990234375	3	1093.0	786.0	4.864222570544197e-10	9.737170681435314e-09	7.053380916622332e-09
44.550224	37.672773781391086	2	837.0	474.0	4.864222570544197e-10	7.832065929276322e-09	4.23803771054776e-09
44.650224	37.1124697265625	2	776.0	488.0	4.864222570538645e-10	7.105363301331269e-09	2.0678523010575487e-09
44.750224	43.11196173734026	0	1257.0	770.0	4.864222570544197e-10	1.0262698117532443e-08	3.5258475916166707e-09
44.850224	41.73606230115039	7	1118.0	692.0	4.864222570538645e-10	7.840058906343206e-09	5.487058697699609e-09
44.950224	43.4843134765625	6	849.0	580.0	4.864222570544197e-10	2.4820703337102846e-09	1.337208934096279e-09
45.050224	37.917478515625	2	1009.0	659.0	4.864222570544197e-10	7.717796772219731e-09	2.7493254571653303e-09
45.150224	39.6078525390625	1	1029.0	730.0	4.864222570538645e-10	1.5333819431788133e-08	5.175667456824851e-09
45.250224	35.5789248046875	3	1008.0	697.0	4.864222570544197e-10	7.682732919477297e-09	5.5994893084704286e-09
45.350224	37.1352177734375	0	1026.0	817.0	4.864222570538645e-10	1.0835754769254469e-08	8.610989621234966e-09
45.450224	36.5553955078125	0	1139.0	854.0	4.864222570544197e-10	9.276405866581184e-09	6.780838595923932e-09
45.550224	35.6958876953125	0	1022.0	832.0	2.8941139259265336e-08	7.491907469016624e-09	5.2949034641403e-09
45.650224	38.233646484375	2	883.0	693.0	2.129447865376166e-08	1.0429440449233329e-08	5.666146296195995e-09
45.750224	38.8421806640625	0	959.0	705.0	1.927650362189004e-09	9.189462054441377e-09	4.213212920504139e-09
45.850224	37.7839619140625	0	1047.0	610.0	5.3318459152712495e-09	7.307234493770798e-09	2.502991951424116e-09
45.950224	40.6321689453125	0	964.0	665.0	1.293554845447742e-08	9.044695130570602e-09	2.1033605970854906e-09
46.050224	38.274513671875	0	847.0	532.0	1.293554845447742e-08	6.433049282930092e-09	1.5066032612454095e-09
46.150224	41.5816083984375	0	880.0	600.0	3.30947184799979e-09	7.258379009988381e-09	2.6477534029734073e-09
46.250224	40.901280078514844	0	1104.0	803.0	2.480830937613976e-09	1.3945623976877598e-08	4.885477336719069e-09
46.350224	40.085371642199036	2	754.0	483.0	2.4808309376134206e-09	8.054192654646796e-09	8.340855997307494e-09
46.450224	38.5560078125	0	517.0	351.0	2.4808309376134206e-09	1.4615797272937714e-09	8.982280375224861e-10
46.550224	37.82009375	0	512.0	315.0	2.480830937613976e-09	2.1350547597104306e-09	8.649540757549312e-10
46.650224	38.75348318365103	0	600.0	369.0	2.4808309376134206e-09	2.410382057785876e-09	5.241587861876118e-10
46.750224	41.6676328125	0	704.0	401.0	2.4808309376134206e-09	4.7891559696805475e-09	1.2574529278502888e-09
46.850224	48.35499328323076	9	973.0	635.0	2.705202198261647e-08	1.4955923198141097e-08	1.1151967313313138e-08
46.950224	42.82287109375	4	1123.0	531.0	1.3901433194463686e-08	8.015489598698355e-09	6.3322997620252065e-09
47.050224	43.41553302274255	0	995.0	735.0	1.2799267979906604e-08	8.012548050532753e-09	2.9431740043989187e-09
47.150224	44.4309873046875	1	1083.0	773.0	1.964030514584436e-08	1.2521332281571485e-08	9.194068900318931e-09
47.250224	44.7389970703125	0	1052.0	834.0	5.9048115863624686e-09	1.357101276819761e-08	6.276398051991427e-09
47.350224	40.941394743018314	2	819.0	502.0	4.8637074610558e-10	4.435842073681751e-09	4.521722316829235e-09
47.450224	44.98573489618823	2	1080.0	725.0	4.86370746106135e-10	7.513434452264822e-09	8.10711108742368e-09
47.550224	46.44299859858248	1	1172.0	823.0	4.8637074610558e-10	7.51464557967041e-09	8.06271931725111e-09
47.650224	38.64253125	6	1324.0	1080.0	4.86370746106135e-10	3.993633615184123e-09	3.5542247120484704e-09
47.750224	40.064682482937314	3	1075.0	806.0	4.86370746106135e-10	4.259780253920709e-09	7.153271920096738e-09
47.850224	40.73441796875	0	863.0	495.0	4.8637074610558e-10	1.915197329361851e-09	1.327506156199587e-09
47.950224	43.08085867034314	3	889.0	629.0	4.86370746106135e-10	5.865963778193262e-09	3.538917138271036e-09
48.050224	46.60720335728034	5	1228.0	663.0	4.8637074610558e-10	1.0930592329680411e-08	5.190645006720173e-09
48.150224	45.74858130956745	1	1176.0	661.0	4.86370746106135e-10	7.058581422242916e-09	2.6129735891389228e-09
48.250224	43.430979252056005	4	1120.0	770.0	2.5056656319564776e-08	1.2627119084830385e-08	1.2776187038414655e-08
48.350224	39.73734375	8	853.0	630.0	4.863981925506966e-10	5.176097477941899e-09	2.605188252343682e-09
48.450224	44.59603515625	1	1171.0	797.0	4.863981925501415e-10	5.860486636046769e-09	3.982704175307106e-09
48.550224	43.667509765625	2	1037.0	813.0	4.863981925501415e-10	9.650972843319172e-09	4.366335253798703e-09
48.650224	42.1431513671875	0	1183.0	776.0	4.863981925501415e-10	1.1375455140749669e-08	3.6812861742319126e-09
48.750224	43.00666015625	0	1090.0	771.0	4.863981925501415e-10	1.0680960148327645e-08	3.9358684444801285e-09
48.850224	41.4459228515625	0	950.0	482.0	4.863981925501415e-10	4.678282125626932e-09	2.8729761967877245e-09
48.950224	40.85056083039314	6	1074.0	568.0	4.863981925501415e-10	7.226078532568403e-09	8.52571163497129e-09
49.050224	46.8316806640625	11	1330.0	987.0	4.863981925506966e-10	1.3347197180379466e-08	9.152149782498676e-09
49.150224	44.752819942554204	3	990.0	730.0	4.863981925501415e-10	9.431928322650162e-09	1.4083000876537467e-08
49.250224	49.5762119140625	1	970.0	652.0	4.863981925501415e-10	6.521659118862711e-09	7.042687889426969e-09
49.350224	42.314643633958035	3	1308.0	827.0	4.863981925501415e-10	1.0622669081987724e-08	1.0393256362409286e-08
49.450224	42.168486742339006	1	1082.0	740.0	2.8352822485594455e-08	1.1716178899618401e-08	1.082907481212314e-08
49.550224	42.10596440455462	4	1296.0	916.0	6.288312189199341e-09	1.180533389024907e-08	1.0729384240061313e-08
49.650224	38.50987302023216	0	728.0	528.0	6.288312189199896e-09	1.6040236456854596e-09	5.697256859515942e-10
49.750224	48.27485546875	0	1265.0	848.0	6.288312189199341e-09	1.204704477217211e-08	1.2316722939704206e-08
49.850224	43.213337996586326	4	1287.0	812.0	3.5404852932042766e-08	1.1211258329312801e-08	1.5620140416309214e-08
49.950224	43.84087890625	0	1134.0	627.0	4.313208171943916e-08	1.1542024061024225e-08	1.242582262583336e-08
50.050224	40.8760947265625	0	1022.0	652.0	3.953860096635453e-09	8.955174520390852e-09	5.912307206665801e-09
50.150224	40.8681015625	0	1097.0	747.0	3.68243040360533e-08	8.967975172874953e-09	7.420156135725109e-09
50.250224	39.83704296875	1	1267.0	836.0	9.947768837737515e-09	9.43660664159629e-09	1.0116766116644582e-08
50.350224	40.604751953125	0	1152.0	776.0	5.911141744696647e-10	7.356404630404767e-09	8.365599033436922e-09
50.450224	38.84442637419872	1	1108.0	769.0	5.911141744702198e-10	9.78037548423738e-09	5.195828415744952e-09
50.550224	37.17066796875	4	1192.0	852.0	5.911141744696647e-10	7.444537307500499e-09	3.2696884741728604e-09
50.650224	37.7969580078125	0	843.0	711.0	5.911141744702198e-10	4.3154156719782396e-09	2.734328920952489e-09
50.750224	38.842205078125	0	1157.0	799.0	5.911141744696647e-10	3.736556333902575e-09	2.0395484463192613e-09
50.850224	38.164660397046234	0	912.0	622.0	5.911141744696647e-10	7.099864855943383e-09	3.3217452366851584e-09
50.950224	37.63165728007277	0	933.0	625.0	5.911141744702198e-10	3.6606817078099762e-09	5.415631086684303e-09
51.050224	38.31802356159885	0	991.0	729.0	5.911141744696647e-10	3.0400926154960926e-09	2.0801403431319755e-09
51.150224	36.1204072265625	0	723.0	512.0	5.911141744702198e-10	2.1341570745353477e-09	1.314261867774169e-09
51.250224	35.457423828125	5	1085.0	722.0	5.911141744696647e-10	4.721107654299117e-09	2.2029716131805043e-09
51.350224	37.57475390625	0	936.0	559.0	5.911141744696647e-10	3.2917546745342417e-09	4.543001972693306e-09
51.450224	37.1546767578125	0	1036.0	672.0	5.911141744702198e-10	3.905482716850539e-09	4.453182405707579e-09
